Tow Date,Make,Style,Model,Color,Plate,State,Towed to Address,Tow Facility Phone,Inventory Number
02/06/2025,HOND,4D,,SIL,DE62013,IL,10300 S. Doty,(773) 568-8495,2982541
02/06/2025,CHEV,4D,,SIL,DM70262,IL,10300 S. Doty,(773) 568-8495,2982540
02/06/2025,BUIC,4D,,BLK,EZ48014,IL,10300 S. Doty,(773) 568-8495,2982543
02/06/2025,NISS,4D,,GRY,EK20794,IL,10300 S. Doty,(773) 568-8495,2982547
02/06/2025,SUBA,LL,,WHI,EB15537,IL,10300 S. Doty,(773) 568-8495,2982544
02/06/2025,CHEV,4D,,RED,EM74423,IL,10300 S. Doty,(773) 568-8495,2982551
02/06/2025,,4D,,WHI,,IL,701 N. Sacramento,(773) 265-1846,1548839
02/06/2025,LINC,4D,,BLU,BE80629,IL,701 N. Sacramento,(773) 265-1846,1548840
02/06/2025,CHEV,LL,TAH,WHI,CT29431,IL,10300 S. Doty,(773) 568-8495,2982554
02/06/2025,DODG,4D,CHA,BLK,,,10300 S. Doty,(773) 568-8495,2982557
02/06/2025,HYUN,4D,SON,SIL,,,10300 S. Doty,(773) 568-8495,2982558
02/06/2025,KIA,4D,,BGE,,,10300 S. Doty,(773) 568-8495,2982555
02/06/2025,CADI,LL,,BLK,DG95724,IL,10300 S. Doty,(773) 568-8495,2982556
02/06/2025,CHEV,4D,,WHI,DZ86644,IL,10300 S. Doty,(773) 568-8495,2982553
02/06/2025,MERZ,LL,,WHI,DC47344,IL,10300 S. Doty,(773) 568-8495,2982564
02/06/2025,CHRY,4D,300,BLK,,,10300 S. Doty,(773) 568-8495,2982560
02/06/2025,NISS,4D,,BLK,,IL,701 N. Sacramento,(773) 265-7605,7114026
02/06/2025,TOYT,4D,,GRY,,IL,400 E. Lower Wacker,(312) 744-7550,03356
02/06/2025,NISS,4D,,WHI,,IL,701 N. Sacramento,(773) 265-7605,7114029
02/07/2025,CHRY,VN,,DBL,EK94687,IL,701 N. Sacramento,(773) 265-7605,7114035
02/06/2025,HOND,4D,CIV,BLU,,IL,10300 S. Doty,(773) 568-8495,2982567
02/06/2025,CHEV,LL,,GLD,DX14563,IL,10300 S. Doty,(773) 568-8495,2982566
02/07/2025,HOND,4D,,GRY,CVCA97,CO,701 N. Sacramento,(773) 265-7605,7114034
02/07/2025,FORD,4D,,BLK,650DIA,IN,701 N. Sacramento,(773) 265-7605,7114037
02/07/2025,HOND,4D,,BLU,EL49208,IL,701 N. Sacramento,(773) 265-7605,7114036
02/06/2025,HOMD,MS,,BLK,,IL,701 N. Sacramento,(773) 265-7605,7113983
02/06/2025,GMC,LL,,SIL,EK86919,IL,701 N. Sacramento,(773) 265-7605,7114032
02/07/2025,VOLK,4D,,BLK,CH47479,IL,10300 S. Doty,(773) 568-8495,2982574
02/07/2025,NISS,4D,,SIL,EF22237,IL,701 N. Sacramento,(773) 265-1846,2982573
02/07/2025,LEXS,LL,,BLK,EQ37055,IL,701 N. Sacramento,(773) 265-7605,7114039
02/07/2025,GMC,LL,,CRM,EQ23791,IL,10300 S. Doty,(773) 568-8495,2982578
02/07/2025,CHEV,LL,,BLK,EL35914,IL,10300 S. Doty,(773) 568-8495,2982577
02/07/2025,LINC,4T,,BLK,DG24458,IL,10300 S. Doty,(773) 568-8495,2982580
02/07/2025,FORD,PK,,BLK,3523195B,IL,10300 S. Doty,(773) 568-8495,2982581
02/07/2025,BUIC,4D,,BLU,S751588,IN,10300 S. Doty,(773) 568-8495,2982579
02/07/2025,HOND,LL,,BLU,EU80069,IL,701 N. Sacramento,(773) 265-7605,7114072
02/07/2025,TOYT,4D,,BLU,,IL,701 N. Sacramento,(773) 265-7605,7114049
02/06/2025,BMW,4D,,GRY,S2080122,GA,701 N. Sacramento,(773) 265-7605,7113990
02/07/2025,CHRY,4D,,RED,,IL,701 N. Sacramento,(773) 265-1846,1548842
02/07/2025,HOND,2D,,WHI,CU47891,IL,701 N. Sacramento,(773) 265-7605,7114051
02/07/2025,HYUN,4D,,GRY,205AC806,IL,10300 S. Doty,(773) 568-8495,2982586
02/07/2025,NISS,4D,,WHI,FB92455,IL,701 N. Sacramento,(773) 265-7605,7114093
02/07/2025,KAWK,MC,,BLK,,IL,701 N. Sacramento,(773) 265-1846,1548843
02/04/2025,HARL,MC,,BLK,DF3942,IL,10300 S. Doty,(773) 785-9752,1727656
02/05/2025,VOLK,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2982492
12/09/2024,OTTE,HH,,BLU,,IL,701 N. Sacramento,(773) 265-7605,7107990
12/09/2024,FORD,PK,,WHI,17595AR,IL,701 N. Sacramento,(773) 265-7605,7108026
02/07/2025,NISS,4D,,GRY,EG81153,IL,701 N. Sacramento,(773) 265-7605,7114099
02/07/2025,BMW,LL,,GRY,JNM2WS,IL,10300 S. Doty,(773) 785-9752,1727667
02/07/2025,SCIO,2D,,SIL,EL38065,IL,10300 S. Doty,(773) 785-9752,1727668
02/07/2025,CADI,4D,,SIL,CQ63681,IL,10300 S. Doty,(773) 785-9752,1727669
02/07/2025,HYUN,4D,,GRY,EZ93891,IL,10300 S. Doty,(773) 785-9752,1727670
02/07/2025,FORD,PK,,BLU,,IL,10300 S. Doty,(773) 785-9752,1727671
02/07/2025,TOYT,4D,,TAN,,IL,10300 S. Doty,(773) 568-8495,2982589
02/07/2025,TOYT,4D,,GRN,,IL,10300 S. Doty,(773) 568-8495,2982590
02/07/2025,BMW,4D,,GRY,010237A1,IL,10300 S. Doty,(773) 785-9752,1727672
02/07/2025,FORD,4D,,RED,,IL,701 N. Sacramento,(773) 265-7605,7114100
02/07/2025,CANA,MC,,YEL,FA5184,IL,701 N. Sacramento,(773) 265-1846,1548846
02/07/2025,JEEP,LL,,GRY,EZ46004,IL,10300 S. Doty,(773) 568-8495,2982591
02/07/2025,SATR,LL,,GRN,7011160,IL,10300 S. Doty,(773) 568-8495,2982602
02/07/2025,SUBA,4D,,GRY,ER37441,IL,10300 S. Doty,(773) 568-8495,2982607
02/07/2025,INFI,4D,,BLK,DB81440,IL,701 N. Sacramento,(773) 265-7605,7114105
02/07/2025,CHEV,4D,,WHI,,,701 N. Sacramento,(773) 265-7605,7114110
02/07/2025,CHEV,LL,,WHI,EH26761,IL,701 N. Sacramento,(773) 265-7605,7114109
02/07/2025,NISS,4D,,GRY,ES55609,IL,701 N. Sacramento,(773) 265-7605,7114111
02/07/2025,TOYT,LL,TK,BLK,,,10300 S. Doty,(773) 568-8495,2982614
02/07/2025,FORD,HB,,YEL,,IL,10300 S. Doty,(773) 568-8495,2982611
02/07/2025,TOYT,VN,,WHI,CQ50806,IL,10300 S. Doty,(773) 568-8495,2982612
02/07/2025,JEEP,LL,TK,BLK,EX32951,IL,10300 S. Doty,(773) 568-8495,2982616
02/07/2025,CHEV,LL,TK,RED,EL44669,IL,701 N. Sacramento,(773) 265-7605,7114112
02/08/2025,FORD,LL,,RED,4003848B,IL,701 N. Sacramento,(773) 265-7605,7114114
02/08/2025,HYUN,4D,,RED,,IL,701 N. Sacramento,(773) 265-7605,7114123
02/08/2025,FORD,LL,,SIL,,IL,10300 S. Doty,(773) 568-8495,2982619
02/08/2025,VOLK,4D,,BLK,CK29948,IL,10300 S. Doty,(773) 568-8495,2982620
02/08/2025,CADI,4D,,TAN,DE43388,IL,10300 S. Doty,(773) 568-8495,2982617
02/08/2025,MERC,LL,,SIL,EP28609,IL,10300 S. Doty,(773) 568-8495,2982626
02/08/2025,ACUR,4D,,BLK,SGT7US,IL,10300 S. Doty,(773) 568-8495,2982618
02/08/2025,FORD,4D,,RED,CS12217,IL,701 N. Sacramento,(773) 265-7605,7114148
02/08/2025,BMW,4D,,BLK,ET69253,IL,10300 S. Doty,(773) 568-8495,2982629
02/08/2025,HYUN,LL,,BLK,9MNH980,CA,10300 S. Doty,(773) 568-8495,2982628
02/08/2025,MERC,4T,,BLK,,IL,10300 S. Doty,(773) 568-8495,2982627
02/08/2025,KIA,LL,,GRY,DD38625,IL,701 N. Sacramento,(773) 265-7605,7114184
02/08/2025,HYUN,4T,,BLU,FA53369,IL,701 N. Sacramento,(773) 265-7605,7114167
02/08/2025,VOLK,4T,,BLU,010983A0,IL,701 N. Sacramento,(773) 265-7605,7114185
02/08/2025,NISS,4D,,SIL,EXT9787,MI,10300 S. Doty,(773) 568-8495,2982630
02/08/2025,FORD,VN,,WHI,,IL,701 N. Sacramento,(773) 265-7605,7114169
02/08/2025,NISS,4T,,BLK,EG52889,IL,701 N. Sacramento,(773) 265-7605,7114171
02/08/2025,CHEV,2D,,BLU,1H33FF,IL,701 N. Sacramento,(773) 265-7605,7114170
02/08/2025,FORD,4D,,WHI,710CNR,IN,10300 S. Doty,(773) 568-8495,2982634
02/08/2025,DODG,VN,,GRY,,IL,10300 S. Doty,(773) 568-8495,2982632
02/08/2025,GMC,LL,TK,BLK,1873623B,IL,10300 S. Doty,(773) 568-8495,2982652
02/08/2025,CHEV,4D,,GLD,AVG2507,WI,10300 S. Doty,(773) 568-8495,2982653
02/08/2025,BUIC,4D,,GLD,EQ74789,IL,701 N. Sacramento,(773) 265-7605,7114219
02/08/2025,JEEP,LL,,GRY,DC26564,IL,701 N. Sacramento,(773) 265-7605,7114225
02/08/2025,HYUN,4D,,BLU,ER93251,IL,400 E. Lower Wacker,(312) 744-7550,0335735
02/08/2025,PONT,2D,,WHI,EN49155,IL,10300 S. Doty,(773) 568-8495,2982637
02/08/2025,TOYT,2D,,BLK,ABUTME2,IL,701 N. Sacramento,(773) 265-7605,7114243
02/08/2025,KIA,LL,,BLU,ES16316,IL,701 N. Sacramento,(773) 265-7605,7114246
02/08/2025,INFI,LL,,BLK,,IL,701 N. Sacramento,(773) 265-7605,7114249
02/08/2025,FORD,LL,,BLK,DX84082,IL,10300 S. Doty,(773) 568-8495,2982669
02/08/2025,FORD,PK,,SIL,2884123B,IL,701 N. Sacramento,(773) 265-7605,7114259
02/08/2025,,4D,,GRY,S518576,IL,10300 S. Doty,(773) 568-8495,2982670
02/08/2025,GMC,LL,,BLU,EE84342,IL,10300 S. Doty,(773) 568-8495,2982667
02/08/2025,NISS,LL,,BGE,CL22406,IL,10300 S. Doty,(773) 568-8495,2982668
02/08/2025,CHEV,LL,,SIL,DX23179,IL,10300 S. Doty,(773) 568-8495,2981675
02/08/2025,NISS,LL,,RED,EL15912,IL,10300 S. Doty,(773) 568-8495,2982672
02/08/2025,FORD,PK,,TAN,440205RV,IL,10300 S. Doty,(773) 568-8495,2982674
02/08/2025,CHEV,LL,,SIL,S120468,IL,10300 S. Doty,(773) 568-8495,2982671
02/08/2025,CHEV,4D,,BLK,TLA395,IN,10300 S. Doty,(773) 568-8495,2982673
02/08/2025,OTTE,HH,,BLK,,IL,10300 S. Doty,(773) 568-8495,2982680
02/08/2025,HYUN,LL,,BLK,EL85170,IL,10300 S. Doty,(773) 568-8495,2982682
02/08/2025,OTTE,LL,,WHI,,IL,10300 S. Doty,(773) 568-8495,2982679
02/08/2025,CHRY,4D,,BLK,ES33975,IL,10300 S. Doty,(773) 568-8495,2982681
02/08/2025,TESL,4D,,WHI,EW27643,IL,10300 S. Doty,(773) 568-8495,2982683
02/08/2025,JEEP,LL,,BLK,,IL,10300 S. Doty,(773) 568-8495,2982684
02/08/2025,VOLK,4D,,WHI,,IL,10300 S. Doty,(773) 568-8495,2982689
02/08/2025,TOYT,4D,,WHI,Z807794,IL,701 N. Sacramento,(773) 265-7605,7114262
02/08/2025,CHEV,4D,,BLU,S341001,IN,701 N. Sacramento,(773) 265-7605,7114263
02/08/2025,HOND,VN,,RED,,,10300 S. Doty,(773) 568-8495,2982690
02/08/2025,JEEP,LL,,GRY,XHP166,IL,701 N. Sacramento,(773) 265-7605,7114264
02/08/2025,HOMD,MS,,RED,,,701 N. Sacramento,(773) 265-7605,7114267
02/08/2025,HYUN,4D,,LBL,BOSNIK,MI,701 N. Sacramento,(773) 265-7605,7114268
02/08/2025,HYUN,4D,,RED,,,701 N. Sacramento,(773) 265-7605,7114266
02/08/2025,CHEV,LL,,SIL,,IL,10300 S. Doty,(773) 568-8495,2982694
02/08/2025,NISS,4D,,WHI,,IL,10300 S. Doty,(773) 568-8495,2982695
02/08/2025,TOYT,PK,,RED,T351210,IN,10300 S. Doty,(773) 568-8495,2982698
02/08/2025,CHEV,4D,,BLK,EY89430,IL,10300 S. Doty,(773) 568-8495,2982696
02/08/2025,DODG,LL,,GRY,,IL,10300 S. Doty,(773) 568-8495,2982700
02/08/2025,GMC,LL,,GLD,EK51180,IL,10300 S. Doty,(773) 568-8495,2982705
02/08/2025,LINC,4D,,GRY,EZ32040,IL,10300 S. Doty,(773) 568-8495,2982707
02/08/2025,PONT,4D,,GRY,ET73862,IL,10300 S. Doty,(773) 568-8495,2982704
02/08/2025,NISS,4D,,BLK,E998704,IL,400 E. Lower Wacker,(312) 744-7550,0335777
02/08/2025,NISS,4D,,WHI,,IL,701 N. Sacramento,(773) 265-7605,7114177
02/09/2025,JEEP,LL,,BLK,CU94278,IL,400 E. Lower Wacker,(312) 744-7550,0335789
02/09/2025,CHEV,LL,,BRO,EZ41818,IL,10300 S. Doty,(773) 568-8495,2982712
02/09/2025,CHEV,LL,,BLU,ZY79459,IL,10300 S. Doty,(773) 568-8495,2982711
02/09/2025,TOYT,VN,,BLU,DZ40366,IL,10300 S. Doty,(773) 568-8495,2982710
02/09/2025,CHEV,4T,,TAN,KGG7244,OH,701 N. Sacramento,(773) 265-7605,7114287
02/09/2025,MAZD,4D,,BLK,CR20989,IL,10300 S. Doty,(773) 568-8495,2982713
02/09/2025,FORD,LL,,BRO,,,10300 S. Doty,(773) 568-8495,2982714
02/09/2025,NISS,LL,,WHI,FB48837,IL,10300 S. Doty,(773) 568-8495,2982715
02/09/2025,CHEV,LL,,WHI,AW35991,IL,701 N. Sacramento,(773) 265-7605,7114308
02/09/2025,CHEV,4D,,BLK,EU17014,IL,10300 S. Doty,(773) 568-8495,2982718
02/09/2025,BUIC,LL,,BLK,BX87236,IL,701 N. Sacramento,(773) 265-7605,7114290
02/09/2025,HYUN,4D,,WHI,Z208710,IL,701 N. Sacramento,(773) 265-7605,7114361
02/09/2025,CHEV,4D,,BLU,,IL,10300 S. Doty,(773) 568-8495,2982720
02/09/2025,KIA,LL,,BGE,EW52826,IL,10300 S. Doty,(773) 568-8495,2982723
02/09/2025,HOND,LL,,BRO,868RER,IN,400 E. Lower Wacker,(312) 744-7550,0335812
02/09/2025,JEEP,LL,,BLK,TWF755,IN,10300 S. Doty,(773) 568-8495,2982724
02/09/2025,CHEV,LL,,GRY,FA29332,IL,701 N. Sacramento,(773) 265-7605,7114422
02/09/2025,LEXS,LL,,BLK,HE8WS,IL,701 N. Sacramento,(773) 265-7605,7114345
02/09/2025,NISS,4D,,WHI,FA76685,IL,701 N. Sacramento,(773) 265-7605,7114430
02/09/2025,HYUN,4D,,SIL,EZ73047,IL,10300 S. Doty,(773) 568-8495,2982755
02/09/2025,HYUN,LL,,DBL,EA57548,IL,10300 S. Doty,(773) 568-8495,2982753
02/09/2025,ACUR,4D,,BLK,EH50142,IL,10300 S. Doty,(773) 568-8495,2982759
02/09/2025,MERZ,4D,,GRY,HKR9489,OH,10300 S. Doty,(773) 568-8495,2982757
02/09/2025,HYUN,4D,,BLK,EW58952,IL,10300 S. Doty,(773) 568-8495,2982758
02/09/2025,INFI,LL,,BLK,CR50603,IL,10300 S. Doty,(773) 568-8495,2982756
02/09/2025,HOND,4D,,BGE,ET90222,IL,10300 S. Doty,(773) 568-8495,2982762
02/09/2025,MAZD,4D,,GRY,EM57361,IL,701 N. Sacramento,(773) 265-7605,7114328
02/09/2025,CHEV,VN,,WHI,7114320,IL,701 N. Sacramento,(773) 265-7605,7114320
02/09/2025,AUDI,LL,,BLK,EL42057,IL,701 N. Sacramento,(773) 265-7605,7114293
02/09/2025,,SE,,BLK,,IL,10300 S. Doty,(773) 568-8495,2982764
02/09/2025,FORD,4D,,BLK,,IL,701 N. Sacramento,(773) 265-7605,7114338
02/09/2025,VOLK,4D,,BLK,ES30188,IL,10300 S. Doty,(773) 568-8495,2982763
02/09/2025,,UT,,BLK,,IL,10300 S. Doty,(773) 568-8495,2982765
02/09/2025,MAZD,4D,,SIL,EE34697,IL,701 N. Sacramento,(773) 265-7605,7114434
02/09/2025,HOND,4D,,GRY,,IL,701 N. Sacramento,(773) 265-7605,7114333
02/09/2025,MERZ,4D,,BLK,ES71527,IL,701 N. Sacramento,(773) 265-7605,7114367
02/09/2025,GMC,PK,,BLU,3281249B,IL,701 N. Sacramento,(773) 265-7605,7114380
02/09/2025,TOYT,4D,,GRY,BHKH28,FL,701 N. Sacramento,(773) 265-7605,7114382
02/09/2025,CHEV,4D,,GRY,BE20772,IL,701 N. Sacramento,(773) 265-7605,7114437
02/09/2025,HOND,4D,,MAR,AX21520,CT,701 N. Sacramento,(773) 265-7605,7114391
02/09/2025,BUIC,LL,,GRY,BV53614,IL,701 N. Sacramento,(773) 265-7605,7114399
02/09/2025,CHRY,VN,,SIL,EV70370,IL,701 N. Sacramento,(773) 265-7605,7114398
02/09/2025,TOYT,4D,,GRY,AT92941,IL,701 N. Sacramento,(773) 265-7605,7114392
02/09/2025,CHEV,LL,,BLK,CV56864,IL,10300 S. Doty,(773) 568-8495,2982766
02/09/2025,CHEV,LL,,GRN,L526401,IN,10300 S. Doty,(773) 568-8495,2982771
02/09/2025,HYUN,4D,,SIL,CU94208,IL,10300 S. Doty,(773) 568-8495,2982768
02/09/2025,CHEV,4D,,SIL,ET65640,IL,10300 S. Doty,(773) 568-8495,2982770
02/09/2025,JEEP,LL,,MAR,DL3Z,IL,701 N. Sacramento,(773) 265-7605,7114410
02/09/2025,HYUN,4D,,GRY,,IL,701 N. Sacramento,(773) 265-7605,7114421
02/09/2025,CHEV,4D,,BLK,DL65828,IL,701 N. Sacramento,(773) 265-7605,7114441
02/09/2025,LEXS,4D,,RED,,IL,701 N. Sacramento,(773) 265-7605,7114440
02/09/2025,HYUN,4D,,BLU,CV95503,IL,10300 S. Doty,(773) 568-8495,2982776
02/09/2025,HOND,4D,,BLK,EP47828,IL,10300 S. Doty,(773) 568-8495,2982777
02/09/2025,DODG,LL,,WHI,DQ74276,IL,10300 S. Doty,(773) 568-8495,2982775
02/10/2025,DODG,LL,,GRY,OTJ264,IA,701 N. Sacramento,(773) 265-7605,7114444
02/10/2025,GMC,PK,TK,RED,,IL,10300 S. Doty,(773) 568-8495,2982781
02/10/2025,CHRY,4D,,WHI,ET88331,IL,10300 S. Doty,(773) 568-8495,2982779
02/10/2025,TOYO,VN,,WHI,1CP9322,TN,701 N. Sacramento,(773) 265-7605,7114445
02/10/2025,FORD,LL,,BLK,BM89442,IL,701 N. Sacramento,(773) 265-7605,7114447
02/09/2025,CHEV,4D,,TAN,,,10300 S. Doty,(773) 568-8495,2982783
02/10/2025,HOND,2D,,GRY,EV93785,IL,701 N. Sacramento,(773) 265-7605,7114448
02/10/2025,AUDI,LL,,SIL,DE58136,IL,10300 S. Doty,(773) 568-8495,2982785
02/10/2025,PONT,4D,,SIL,FB83474,IL,701 N. Sacramento,(773) 265-7605,7114449
02/10/2025,HOND,4D,,BLK,BC50526,IL,701 N. Sacramento,(773) 265-7605,7114460
02/10/2025,HOND,4D,,BLK,EJ90254,IL,10300 S. Doty,(773) 568-8495,2982787
02/10/2025,NISS,4D,,BLU,CL62182,IL,701 N. Sacramento,(773) 265-7605,7114466
02/10/2025,NISS,4D,,RED,EP12552,IL,701 N. Sacramento,(773) 265-7605,7114471
02/10/2025,HOND,4D,,BLK,18358LE,IL,701 N. Sacramento,(773) 265-7605,7114468
02/10/2025,JEEP,LL,TK,BLK,AV42121,IL,701 N. Sacramento,(773) 265-7605,7114467
02/10/2025,NISS,4D,,SIL,DBLRR,IL,10300 S. Doty,(773) 568-8495,2982786
02/10/2025,FORD,4D,,BLK,ET85400,IL,701 N. Sacramento,(773) 265-7605,7114464
02/10/2025,JAGU,LL,,BLK,EQ68865,IL,701 N. Sacramento,(773) 265-7605,7114463
02/10/2025,LEXS,4D,,BLK,DM16354,IL,701 N. Sacramento,(773) 265-7605,7114472
02/10/2025,TOYT,4D,,BLU,EJ24554,IL,701 N. Sacramento,(773) 265-7605,7114473
02/10/2025,KIA,4D,,WHI,CK23402,IL,701 N. Sacramento,(773) 265-7605,7114450
02/10/2025,NISS,LL,,BLK,BF68420,IL,701 N. Sacramento,(773) 265-7605,7114483
02/10/2025,CADI,4D,,WHI,DW12036,IL,701 N. Sacramento,(773) 265-7605,7114474
02/10/2025,JEEP,LL,TK,GRY,ES54814,IL,10300 S. Doty,(773) 568-8495,2982789
02/10/2025,VOLK,LL,,WHI,DH21995,IL,701 N. Sacramento,(773) 265-7605,7114476
02/19/2025,HYUN,4D,,SIL,EW19805,IL,10300 S. Doty,(773) 568-8495,2983181
02/10/2025,NISS,4D,,GRY,Z757394,IL,701 N. Sacramento,(773) 265-7605,7114479
02/10/2025,MASE,4D,,BLU,EU86874,IL,10300 S. Doty,(773) 568-8495,2982791
02/10/2025,TOYO,4D,,WHI,4058323B,IL,10300 S. Doty,(773) 568-8495,2982790
02/10/2025,BUIC,4D,,GRN,DX79507,IL,701 N. Sacramento,(773) 265-7605,7114452
02/10/2025,CHEV,4D,,BLK,EH33337,IL,701 N. Sacramento,(773) 265-7605,7114475
02/10/2025,LAND,LL,,BLK,580CWH,IN,701 N. Sacramento,(773) 265-7605,7114482
02/10/2025,TOYT,PK,TK,RED,3325944B,IL,701 N. Sacramento,(773) 265-7605,7114478
02/10/2025,VOLK,4D,,GRY,DP54095,IL,10300 S. Doty,(773) 568-8495,2982792
02/10/2025,FORD,PK,TK,WHI,AG16433,AZ,701 N. Sacramento,(773) 265-7605,7114485
02/10/2025,MAZD,4D,,GRY,CS25685,IL,701 N. Sacramento,(773) 265-7605,7114487
02/10/2025,GMC,LL,,BLK,EN23122,IL,10300 S. Doty,(773) 568-8495,2982793
02/10/2025,NISS,4D,,BLK,EU40810,IL,400 E. Lower Wacker,(312) 744-7550,0335873
02/10/2025,CHEV,4D,,WHI,351AC983,IL,400 E. Lower Wacker,(312) 744-7550,0335882
02/10/2025,MERZ,VN,,BLK,,,10300 S. Doty,(773) 785-9752,1727673
02/10/2025,KIA,4D,,WHI,ES68562,IL,10300 S. Doty,(773) 568-8495,2982838
02/10/2025,DODG,PK,,GRY,,,10300 S. Doty,(773) 568-8495,2982837
02/04/2025,AUDI,HB,,BLK,,IL,10300 S. Doty,(773) 568-8495,2982431
02/10/2025,DODG,VN,,WHI,CC53109,IL,701 N. Sacramento,(773) 265-1846,1548850
02/10/2025,TOYT,LL,,SIL,V691297,IL,701 N. Sacramento,(773) 265-1846,1548849
02/10/2025,BMW,4D,,SIL,,,701 N. Sacramento,(773) 265-1846,1548851
02/10/2025,CADI,LL,,TAN,EH28533,IL,701 N. Sacramento,(773) 265-1846,1548847
02/10/2025,,,,RED,,,701 N. Sacramento,(773) 265-1846,1548848
02/10/2025,JEEP,LL,,SIL,DS58723,IL,10300 S. Doty,(773) 785-9752,1727678
02/10/2025,TOYT,4D,,SIL,DL44107,IL,701 N. Sacramento,(773) 265-7605,7114492
02/10/2025,,SE,,WHI,,IL,701 N. Sacramento,(773) 265-1846,1548852
02/10/2025,HYUN,LL,,WHI,CLW1NF,IL,10300 S. Doty,(773) 568-8495,2982847
02/10/2025,HOND,2D,,SIL,,IL,10300 S. Doty,(773) 568-8495,2982846
02/10/2025,FORD,PK,F15,WHI,,IL,10300 S. Doty,(773) 568-8495,2982849
02/10/2025,,OB,,WHI,,,10300 S. Doty,(773) 785-9752,1727679
02/10/2025,VOLV,4D,,SIL,BZ57059,IL,701 N. Sacramento,(773) 265-7605,7114497
02/10/2025,GMC,PK,SRA,RED,EYV967,IA,701 N. Sacramento,(773) 265-7605,7114502
02/11/2025,JEEP,LL,,WHI,NFSW17,FL,400 E. Lower Wacker,(312) 744-7550,0335919
02/11/2025,JEEP,LL,TK,BLK,EX17469,IL,10300 S. Doty,(773) 568-8495,2982856
02/11/2025,NISS,4D,,GRY,EX91292,IL,10300 S. Doty,(773) 568-8495,2982850
02/11/2025,BUIC,4D,,TAN,,,10300 S. Doty,(773) 568-8495,2982855
02/11/2025,FORD,4D,FOC,DBL,FB41841,IL,10300 S. Doty,(773) 568-8495,2982851
02/11/2025,INFI,4D,,BLK,EZ13263,IL,10300 S. Doty,(773) 568-8495,2982858
02/11/2025,CHEV,2D,,BLK,T116140,OH,701 N. Sacramento,(773) 265-7605,7114510
02/11/2025,CHEV,4D,MAL,WHI,ET93220,IL,10300 S. Doty,(773) 568-8495,2982859
02/11/2025,FORD,LL,,BLK,EL39420,IL,10300 S. Doty,(773) 568-8495,2982862
02/11/2025,MERZ,LL,,WHI,JSD4396,OH,10300 S. Doty,(773) 568-8495,2982861
02/11/2025,MERZ,LL,,SIL,EU93375,IL,10300 S. Doty,(773) 568-8495,2982863
02/11/2025,FORD,4D,,BLK,011096A8,IL,10300 S. Doty,(773) 568-8495,2982864
02/11/2025,FORD,LL,TK,WHI,3067ZCB,IL,10300 S. Doty,(773) 568-8495,2982865
02/11/2025,TOYT,LL,,BLK,BM88319,IL,10300 S. Doty,(773) 568-8495,2982870
02/11/2025,DODG,LL,,SIL,EQ93656,IL,10300 S. Doty,(773) 568-8495,2982868
02/11/2025,TOYT,4D,,SIL,HXY886,IA,10300 S. Doty,(773) 568-8495,2982866
02/11/2025,TOYT,4D,,GRY,EU31179,IL,701 N. Sacramento,(773) 265-7605,7114506
02/11/2025,CHEV,4D,MAL,BLK,CWC8545,AZ,10300 S. Doty,(773) 568-8495,2982880
02/11/2025,NISS,4D,,BLK,,IL,701 N. Sacramento,(773) 265-7605,7114511
02/11/2025,LEXS,LL,RX3,WHI,AH16688,IL,701 N. Sacramento,(773) 265-7605,7114516
02/11/2025,TOYT,LL,,WHI,2C01BHB,AL,10300 S. Doty,(773) 568-8495,2982890
02/11/2025,CHEV,4D,,BLK,,IL,10300 S. Doty,(773) 568-8495,2982873
02/11/2025,AUDI,4D,,GRY,CV50380,IL,10300 S. Doty,(773) 568-8495,2982872
02/11/2025,SUZI,MC,,BLK,,IL,701 N. Sacramento,(773) 265-7605,7114517
02/11/2025,NISS,4D,,SIL,EZ27912,IL,10300 S. Doty,(773) 568-8495,2982875
02/11/2025,HOND,4D,,BLU,,,10300 S. Doty,(773) 568-8495,2982874
02/10/2025,PONT,4D,,SIL,,IL,10300 S. Doty,(773) 568-8495,2982843
02/11/2025,DODG,4D,,SIL,AV77153,IL,10300 S. Doty,(773) 568-8495,2982877
02/11/2025,AUDI,LL,,GRY,,,701 N. Sacramento,(773) 265-1846,1548854
02/11/2025,HOND,4D,,GRY,Z485011,IL,701 N. Sacramento,(773) 265-1846,1548853
02/11/2025,TOYT,2D,,RED,011391A4,IL,701 N. Sacramento,(773) 265-7605,7114522
02/11/2025,NISS,LL,,GRY,CB48418,IL,10300 S. Doty,(773) 568-8495,2982878
02/11/2025,CHEV,LL,,BLU,,,10300 S. Doty,(773) 785-9752,1727681
02/11/2025,MASE,4D,,WHI,,,10300 S. Doty,(773) 785-9752,1727680
02/11/2025,NISS,4D,,BLK,,,701 N. Sacramento,(773) 265-1846,1548855
02/11/2025,CHRY,4D,,SIL,EM61396,IL,10300 S. Doty,(773) 785-9752,1727682
02/11/2025,NISS,4D,,GRY,FB62327,IL,10300 S. Doty,(773) 568-8495,2982879
02/11/2025,HOND,LL,,SIL,5798532,IL,10300 S. Doty,(773) 568-8495,2982893
02/11/2025,NISS,4D,,BLK,,,701 N. Sacramento,(773) 265-7605,7114550
02/11/2025,BUIC,4D,,GLD,011791A3,IL,10300 S. Doty,(773) 568-8495,2982895
